417,45450,"Altres treballs d'acabament d'edificis i obres",4545
418,45500,"Lloguer d'equips de construcció o demolició amb operari",4550
419,50101,"Venda de vehicles automòbils",5010
420,50102,"Venda de camions, autobusos i similars",5010
421,50103,"Venda de caravanes",5010
422,50200,"Manteniment i reparació de vehicles de motor",5020
423,50301,"Comerç a l'engròs de recanvis i accessoris de vehicles de motor",5030
424,50302,"Comerç al detall de recanvis i accessoris de vehicles de motor",5030
425,50400,"Venda, manteniment i reparació de motocicletes i ciclomotors, i dels seus recanvis i accessoris",5040
426,50500,"Venda al detall de carburants per a l'automoció",5050
427,51110,"Intermediaris del comerç de primeres matèries agràries, animals vius, primeres matèries tèxtils i productes semielaborats",5111
428,51120,"Intermediaris del comerç de combustibles, minerals, metalls i productes químics industrials",5112
429,51130,"Intermediaris del comerç de la fusta i materials de construcció",5113
430,51140,"Intermediaris del comerç de maquinària, equips industrials, embarcacions i aeronaus",5114
431,51150,"Intermediaris del comerç de mobles, articles per a la llar i ferreteria",5115
432,51160,"Intermediaris del comerç de tèxtils, peces de vestir, calçat i articles de cuir",5116
433,51170,"Intermediaris del comerç de productes alimentaris, begudes i tabac",5117
434,51180,"Intermediaris del comerç especialitzats en la venda de productes específics o grups de productes no esmentats anteriorment",5118
435,51190,"Intermediaris del comerç de productes diversos",5119
436,51210,"Comerç a l'engròs de cereals, llavors i aliments per al bestiar",5121
437,51220,"Comerç a l'engròs de flors i plantes",5122
438,51230,"Comerç a l'engròs d'animals vius",5123
439,51240,"Comerç a l'engròs de cuirs i pells",5124
440,51250,"Comerç a l'engròs de tabac en brut",5125
441,51310,"Comerç a l'engròs de fruites, patates i verdures",5131
442,51321,"Comerç a l'engròs de carn",5132
443,51322,"Comerç a l'engròs de productes carnis",5132
444,51323,"Comerç a l'engròs de volateria i altres animals de granja i caça",5132
445,51330,"Comerç a l'engròs de productes lactis, ous, olis i greixos comestibles",5133
446,51340,"Comerç a l'engròs de begudes",5134
447,51350,"Comerç a l'engròs de productes del tabac",5135
448,51360,"Comerç a l'engròs de sucre, xocolata i confiteria",5136
449,51370,"Comerç a l'engròs de cafè, te, cacau i espècies",5137
450,51381,"Comerç a l'engròs de peix i marisc",5138
451,51382,"Comerç a l'engròs d'altres productes alimentaris",5138
452,51391,"Comerç a l'engròs de productes alimentaris congelats",5139
453,51392,"Comerç a l'engròs, no especialitzat, d'altres productes alimentaris, begudes i tabac",5139
454,51410,"Comerç a l'engròs de tèxtils",5141
455,51421,"Comerç a l'engròs de peces de vestir (incloses les de cuir i la pelleteria)",5142
456,51422,"Comerç a l'engròs de calçat",5142
457,51423,"Comerç a l'engròs d'accessoris",5142
458,51430,"Comerç a l'engròs d'aparells electrodomèstics, de ràdio i de televisió",5143
459,51441,"Comerç a l'engròs de porcellana i cristalleria",5144
460,51442,"Comerç a l'engròs de papers pintats i articles de neteja",5144
461,51450,"Comerç a l'engròs de perfumeria i productes de bellesa",5145
462,51460,"Comerç a l'engròs de productes farmacèutics",5146
463,51471,"Comerç a l'engròs d'articles de papereria, llibres i similars",5147
464,51472,"Comerç a l'engròs de jocs i joguines",5147
465,51473,"Comerç a l'engròs de rellotges, joieria i argenteria",5147
466,51474,"Comerç a l'engròs d'articles de marroquineria i viatge, i altres articles de cuir",5147
467,51475,"Comerç a l'engròs d'altres articles d'ús domèstic",5147
468,51510,"Comerç a l'engròs de combustibles sòlids, líquids i gasosos, i productes similars",5151
469,51521,"Comerç a l'engròs de minerals metàl·lics",5152
470,51522,"Comerç a l'engròs de ferro i acer",5152
471,51523,"Comerç a l'engròs de metalls preciosos",5152
472,51524,"Comerç a l'engròs de metalls no fèrrics",5152
473,51531,"Comerç a l'engròs de fusta",5153
474,51532,"Comerç a l'engròs de pintures i vernissos",5153
475,51533,"Comerç a l'engròs de materials bàsics de construcció",5153
476,51534,"Comerç a l'engròs d'altres materials de construcció per a instal·lacions d'edificis",5153
477,51541,"Comerç a l'engròs de ferreteria",5154
478,51542,"Comerç a l'engròs de materials de lampisteria i calefacció",5154
479,51551,"Comerç a l'engròs de fertilitzants i productes químics per a l'agricultura",5155
480,51552,"Comerç a l'engròs de cautxú i matèries plàstiques en formes primàries",5155
481,51553,"Comerç a l'engròs de productes químics industrials",5155
482,51560,"Comerç a l'engròs d'altres productes semielaborats",5156
483,51571,"Comerç a l'engròs de ferralla",5157
484,51572,"Comerç a l'engròs de productes de rebuig",5157
485,51600,"Comerç a l'engròs d'altres components i equips electrònics",5160
486,51611,"Comerç a l'engròs de maquinària per treballar la fusta i el suro",5161
487,51612,"Comerç a l'engròs de màquines eina per treballar els metallls",5161
488,51620,"Comerç a l'engròs de maquinària per a la mineria, la construcció i l'enginyeria civil",5162
489,51630,"Comerç a l'engròs de maquinària per a les indústries tèxtils, màquines de cosir i de tricotar",5163
490,51660,"Comerç a l'engròs de màquines, accessoris i eines agrícoles, inclosos els tractors",5166
491,51670,"Comerç a l'engròs d'ordinadors, perifèrics i programes informàtics",5167
492,51680,"Comerç a l'engròs d'altres tipus de màquines i equips d'oficina",5168
493,51691,"Comerç a l'engròs d'altres tipus de maquinària per a la indústria",5169
494,51692,"Comerç a l'engròs d'altres tipus de maquinària per al comerç i la navegació",5169
495,51700,"Altres tipus de comerç a l'engròs",5170
496,52111,"Hipermercats (més de 2.500 m²)",5211
497,52112,"Supermercats (entre 2.499 i 400 m²)",5211
498,52113,"Superserveis(entre 399 i 120 m²)",5211
