
Clases;5135;Comerç a l'engròs de productes del tabac;
Subclases;51350;Comerç a l'engròs de productes del tabac;
Clases;5136;Comerç a l'engròs de sucre, xocolata i confiteria;
Subclases;51360;Comerç a l'engròs de sucre, xocolata i confiteria;
Clases;5137;Comerç a l'engròs de cafè, te, cacau i espècies;
Subclases;51370;Comerç a l'engròs de cafè, te, cacau i espècies;
Clases;5138;Comerç a l'engròs de peix i marisc i altres productes alimentaris;
Subclases;51381;Comerç a l'engròs de peix i marisc;
Subclases;51382;Comerç a l'engròs d'altres productes alimentaris;
Clases;5139;Comerç a l'engròs, no especialitzat, de productes alimentaris, begudes i tabac;
Subclases;51391;Comerç a l'engròs de productes alimentaris congelats;
Subclases;51392;Comerç a l'engròs, no especialitzat, d'altres productes alimentaris, begudes i tabac;
Grupos;514;Comerç a l'engròs de productes de consum, diferents dels alimentaris;
Clases;5141;Comerç a l'engròs de tèxtils;
Subclases;51410;Comerç a l'engròs de tèxtils;
Clases;5142;Comerç a l'engròs de peces de vestir i calçat;
Subclases;51421;Comerç a l'engròs de peces de vestir (incloses les de cuir i la pelleteria);
Subclases;51422;Comerç a l'engròs de calçat;
Subclases;51423;Comerç a l'engròs d'accessoris;
Clases;5143;Comerç a l'engròs d'aparells electrodomèstics, de ràdio i de televisió;
Subclases;51430;Comerç a l'engròs d'aparells electrodomèstics, de ràdio i de televisió;
Clases;5144;Comerç a l'engròs de porcellana i cristalleria, papers pintats i articles de neteja;
Subclases;51441;Comerç a l'engròs de porcellana i cristalleria;
Subclases;51442;Comerç a l'engròs de papers pintats i articles de neteja;
Clases;5145;Comerç a l'engròs de perfumeria i productes de bellesa;
Subclases;51450;Comerç a l'engròs de perfumeria i productes de bellesa;
Clases;5146;Comerç a l'engròs de productes farmacèutics;
Subclases;51460;Comerç a l'engròs de productes farmacèutics;
Clases;5147;Comerç a l'engròs d'altres béns de consum diferents dels alimentaris;
Subclases;51471;Comerç a l'engròs d'articles de papereria, llibres i similars;
Subclases;51472;Comerç a l'engròs de jocs i joguines;
Subclases;51473;Comerç a l'engròs de rellotges, joieria i argenteria;
Subclases;51474;Comerç a l'engròs d'articles de marroquineria i viatge, i altres articles de cuir;
Subclases;51475;Comerç a l'engròs d'altres articles d'ús domèstic;
Grupos;515;Comerç a l'engròs de productes no agraris semielaborats, ferralla i productes de rebuig;
Clases;5151;Comerç a l'engròs de combustibles sòlids, líquids i gasosos, i productes similars;
Subclases;51510;Comerç a l'engròs de combustibles sòlids, líquids i gasosos, i productes similars;
Clases;5152;Comerç a l'engròs de metalls i minerals metàl·lics;
Subclases;51521;Comerç a l'engròs de minerals metàl·lics;
Subclases;51522;Comerç a l'engròs de ferro i acer;
Subclases;51523;Comerç a l'engròs de metalls preciosos;
Subclases;51524;Comerç a l'engròs de metalls no fèrrics;
Clases;5153;Comerç a l'engròs de fusta, materials de construcció i aparells sanitaris;
Subclases;51531;Comerç a l'engròs de fusta;
Subclases;51532;Comerç a l'engròs de pintures i vernissos;
Subclases;51533;Comerç a l'engròs de materials bàsics de construcció;
Subclases;51534;Comerç a l'engròs d'altres materials de construcció per a instal·lacions d'edificis;
Clases;5154;Comerç a l'engròs de ferreteria, lampisteria i calefacció;
Subclases;51541;Comerç a l'engròs de ferreteria;
Subclases;51542;Comerç a l'engròs de materials de lampisteria i calefacció;
Clases;5155;Comerç a l'engròs de productes químics;
Subclases;51551;Comerç a l'engròs de fertilitzants i productes químics per a l'agricultura;
Subclases;51552;Comerç a l'engròs de cautxú i matèries plàstiques en formes primàries;
Subclases;51553;Comerç a l'engròs de productes químics industrials;
Clases;5156;Comerç a l'engròs d'altres productes semielaborats;
Subclases;51560;Comerç a l'engròs d'altres productes semielaborats;
Clases;5157;Comerç a l'engròs de ferralla i productes de rebuig;
Subclases;51571;Comerç a l'engròs de ferralla;
Subclases;51572;Comerç a l'engròs de productes de rebuig;
Grupos;516;Comerç a l'engròs de maquinària i equips;
Clases;5160;Comerç a l'engròs d'altres components i equips electrònics;
Subclases;51600;Comerç a l'engròs d'altres components i equips electrònics;
Clases;5161;Comerç a l'engròs de màquines eina;
Subclases;51611;Comerç a l'engròs de maquinària per treballar la fusta i el suro;
Subclases;51612;Comerç a l'engròs de màquines eina per treballar els metallls;
Clases;5162;Comerç a l'engròs de maquinària per a la mineria, la construcció i l'enginyeria civil;
Subclases;51620;Comerç a l'engròs de maquinària per a la mineria, la construcció i l'enginyeria civil;
Clases;5163;Comerç a l'engròs de maquinària per a les indústries tèxtils, màquines de cosir i de tricotar;
Subclases;51630;Comerç a l'engròs de maquinària per a les indústries tèxtils, màquines de cosir i de tricotar;
Clases;5166;Comerç a l'engròs de màquines, accessoris i eines agrícoles, inclosos els tractors;
Subclases;51660;Comerç a l'engròs de màquines, accessoris i eines agrícoles, inclosos els tractors;
Clases;5167;Comerç a l'engròs d'ordinadors, perifèrics i programes informàtics;
Subclases;51670;Comerç a l'engròs d'ordinadors, perifèrics i programes informàtics;
Clases;5168;Comerç a l'engròs d'altres tipus de màquines i equips d'oficina;
Subclases;51680;Comerç a l'engròs d'altres tipus de màquines i equips d'oficina;
Clases;5169;Comerç a l'engròs d'altres tipus de maquinària per a la indústria, el comerç i la navegació;
Subclases;51691;Comerç a l'engròs d'altres tipus de maquinària per a la indústria;
Subclases;51692;Comerç a l'engròs d'altres tipus de maquinària per al comerç i la navegació;
Grupos;517;Altres tipus de comerç a l'engròs;
Clases;5170;Altres tipus de comerç a l'engròs;
Subclases;51700;Altres tipus de comerç a l'engròs;
Divisiones;52;"Comerç al detall, excepte el comerç de vehicles de motor, motocicletes i ciclomotors; reparació d'efectes personals i efectes domèstics";
Grupos;521;Comerç al detall en establiments no especialitzats;
Clases;5211;Comerç al detall, amb predomini d'aliments, begudes i tabac en establiments no especialitzats;
Subclases;52111;Hipermercats (més de 2.500 m²);
Subclases;52112;Supermercats (entre 2.499 i 400 m²);
Subclases;52113;Superserveis(entre 399 i 120 m²);
Subclases;52114;Autoserveis (entre 119 i 40 m²);
Subclases;52115;Altres establiments no especialitzats;
Clases;5212;Comerç al detall d'altres productes en establiments no especialitzats;
Subclases;52121;Grans magatzems;
Subclases;52122;Altres tipus de comerç al detall en establiments no especialitzats;
Grupos;522;Comerç al detall d'aliments, begudes i tabac en establiments especialitzats;
Clases;5221;Comerç al detall de fruites i verdures;
Subclases;52210;Comerç al detall de fruites i verdures;
Clases;5222;Comerç al detall de carn i productes carnis;
Subclases;52220;Comerç al detall de carn i productes carnis;
Clases;5223;Comerç al detall de peix i marisc;
Subclases;52230;Comerç al detall de peix i marisc;
Clases;5224;Comerç al detall de pa i productes de fleca, confiteria i pastisseria;
Subclases;52240;Comerç al detall de pa i productes de fleca, confiteria i pastisseria;
Clases;5225;Comerç al detall de begudes;
Subclases;52250;Comerç al detall de begudes;
Clases;5226;Comerç al detall de productes de tabac;
Subclases;52260;Comerç al detall de productes de tabac;
Clases;5227;Altres tipus de comerç al detall en establiments especialitzats en alimentació;
Subclases;52271;Comerç al detall de productes lactis;
Subclases;52272;Altres tipus de comerç al detall en establiments especialitzats en alimentació;
Grupos;523;Comerç al detall de productes farmacèutics, articles mèdics, bellesa i higiene;
Clases;5231;Comerç al detall de productes farmacèutics;
Subclases;52310;Comerç al detall de productes farmacèutics;
Clases;5232;Comerç al detall d'articles mèdics i ortopèdics;
Subclases;52320;Comerç al detall d'articles mèdics i ortopèdics;
Clases;5233;Comerç al detall de cosmètics i articles de tocador;
Subclases;52330;Comerç al detall de cosmètics i articles de tocador;
Grupos;524;Altres tipus de comerç al detall d'articles nous en establiments especialitzats;
Clases;5241;Comerç al detall de tèxtils;
Subclases;52410;Comerç al detall de tèxtils;
Clases;5242;Comerç al detall de peces de vestir;
Subclases;52420;Comerç al detall de peces de vestir;
Clases;5243;Comerç al detall de calçat i articles de cuir;
Subclases;52430;Comerç al detall de calçat i articles de cuir;
Clases;5244;"Comerç al detall de mobles; aparells d'il·luminació i altres articles per a la llar";
Subclases;52440;"Comerç al detall de mobles; aparells d'il·luminació i altres articles per a la llar";
Clases;5245;Comerç al detall d'electrodomèstics, aparells de ràdio, televisió i so;
Subclases;52450;Comerç al detall d'electrodomèstics, aparells de ràdio, televisió i so;
Clases;5246;Comerç al detall de ferreteria, pintures i vidre;
Subclases;52461;Comerç al detall de ferreteria i vidre pla;
Subclases;52462;Comerç al detall de materials de bricolatge;
Subclases;52463;Comerç al detall de materials de construcció, pintures i vernissos, i materials de sanejament;
Clases;5247;Comerç al detall de llibres, periòdics i papereria;
Subclases;52470;Comerç al detall de llibres, periòdics i papereria;
Clases;5248;Altres tipus de comerç al detall en establiments especialitzats;
Subclases;52481;Comerç al detall d'òptica, fotografia i aparells de precisió;
Subclases;52482;Comerç al detall d'articles de rellotgeria, joieria i argenteria;
Subclases;52483;Comerç al detall de joguines i articles d'esport;
Subclases;52484;Comerç al detall d'articles de drogueria, papers pintats i revestiments de terres;
Subclases;52485;Comerç al detall de llavors, flors, plantes i animals de companyia;
Subclases;52486;Comerç al detall de combustibles, excepte els que són per a vehicles automòbils;
Subclases;52487;Galeries d'art comercials;
Subclases;52488;Altres tipus de comerç al detall;
Grupos;525;Comerç al detall de béns de segona mà, en establiments;
Clases;5250;Comerç al detall de béns de segona mà, en establiments;
Subclases;52501;Antiquaris;
Subclases;52502;Altres tipus de comerç al detall d'objectes de segona mà;
Grupos;526;Comerç al detall fora d'establiments;
Clases;5261;Comerç al detall per correspondència i per Internet;
Subclases;52610;Comerç al detall per correspondència i per Internet;
Clases;5262;Comerç al detall en parades de venda i mercats ambulants;
Subclases;52620;Comerç al detall en parades de venda i mercats ambulants;
Clases;5263;Altres tipus de comerç al detall fora d'establiments;
Subclases;52631;Venda domiciliària;
Subclases;52632;Altres tipus de comerç al detall fora d'establiments;
Grupos;527;Reparació d'efectes personals i efectes domèstics;
Clases;5271;Reparació de calçat i altres articles de cuir;
Subclases;52710;Reparació de calçat i altres articles de cuir;
Clases;5272;Reparació d'aparells domèstics elèctrics;
Subclases;52720;Reparació d'aparells domèstics elèctrics;
Clases;5273;Reparació de rellotges i joieria;
Subclases;52730;Reparació de rellotges i joieria;
Clases;5274;Altres reparacions;
Subclases;52740;Altres reparacions;
Secciones;H;HOTELERIA;
Subsecciones;HH;HOTELERIA;
Divisiones;55;Hoteleria;
Grupos;551;Hotels;
Clases;5510;Hotels;
Subclases;55101;Hotels i motels;
Subclases;55102;Hostals i pensions;
Grupos;552;Càmpings i altres tipus d'allotjament de curta durada;
Clases;5521;Albergs juvenils i refugis de muntanya;
Subclases;55211;Albergs juvenils;
Subclases;55212;Refugis de muntanya;
Clases;5522;Càmpings;
Subclases;55220;Càmpings;
Clases;5523;Altres tipus d'allotjament;
Subclases;55231;Apartaments turístics;
Subclases;55232;Centres i colònies de vacances;
Subclases;55233;Altres allotjaments turístics;
Subclases;55234;Altres allotjaments especials no turístics;
Grupos;553;Restaurants;
Clases;5530;Restaurants;
Subclases;55300;Restaurants;
Grupos;554;Establiments de begudes;
Clases;5540;Establiments de begudes;
Subclases;55400;Establiments de begudes;
Grupos;555;Menjadors col·lectius i provisió de menjars preparats;
Clases;5551;Menjadors col·lectius;
Subclases;55510;Menjadors col·lectius;
Clases;5552;Provisió de menjars preparats;
Subclases;55521;Provisió de menjars preparats per a empreses;
Subclases;55522;Altres activitats de provisió de menjars;
Secciones;I;TRANSPORT, EMMAGATZEMATGE I COMUNICACIONS;
Subsecciones;II;TRANSPORT, EMMAGATZEMATGE I COMUNICACIONS;
Divisiones;60;"Transport terrestre; transport per canonades";
Grupos;601;Transport per ferrocarril;
Clases;6010;Transport per ferrocarril;
Subclases;60100;Transport per ferrocarril;
Grupos;602;Altres tipus de transport terrestre;
Clases;6021;Altres tipus de transport terrestre regular de viatgers;
Subclases;60211;Transport urbà i suburbà per ferrocarril (metro i superfície);
Subclases;60212;Transport urbà regular de viatgers;
Subclases;60213;Transport regular de viatgers per carretera;
Subclases;60214;Altres tipus de transport regular (telefèric, funicular i cremallera);
Clases;6022;Transport en taxi;
Subclases;60220;Transport en taxi;
Clases;6023;Altres tipus de transport terrestre discrecional de viatgers;
Subclases;60230;Altres tipus de transport terrestre discrecional de viatgers;
Clases;6024;Transport de mercaderies per carretera;
Subclases;60241;Mudances;
Subclases;60242;Transport d'altres mercaderies per carretera;
Subclases;60243;Lloguer de camions amb conductor;
Grupos;603;Transport per canonada;
Clases;6030;Transport per canonada;
Subclases;60300;Transport per canonada;
Divisiones;61;Transport marítim, de cabotatge i per vies de navegació interiors;
Grupos;611;Transport marítim;
Clases;6110;Transport marítim;
Subclases;61100;Transport marítim;
Grupos;612;Transport per vies de navegació interiors;
Clases;6120;Transport per vies de navegació interiors;
Subclases;61200;Transport per vies de navegació interiors;
Divisiones;62;Transport aeri i espacial;
Grupos;621;Transport aeri regular;
Clases;6210;Transport aeri regular;
Subclases;62100;Transport aeri regular;
Grupos;622;Transport aeri discrecional;
Clases;6220;Transport aeri discrecional;
Subclases;62200;Transport aeri discrecional;
Grupos;623;Transport espacial;
Clases;6230;Transport espacial;
Subclases;62300;Transport espacial;
Divisiones;63;"Activitats afins al transport; activitats d'agències de viatges";
Grupos;631;Manipulació i dipòsit de mercaderies;
Clases;6311;Manipulació de mercaderies;
Subclases;63110;Manipulació de mercaderies;
Clases;6312;Dipòsit i emmagatzematge;
Subclases;63121;Dipòsit i emmagatzematge frigorífic;
Subclases;63122;Dipòsit i emmagatzematge de mercaderies perilloses;
Subclases;63123;Dipòsit i emmagatzematge en sitges;
Subclases;63124;Altres tipus de dipòsit i emmagatzematge;
Grupos;632;Altres activitats afins al transport;
Clases;6321;Altres activitats afins al transport terrestre;
Subclases;63211;Terminals i estacions de ferrocarril;
Subclases;63212;Terminals d'estacions d'autobusos de viatgers;
Subclases;63213;Autopistes de peatge i altres vies de peatge;
Subclases;63214;Aparcaments;
Subclases;63215;Altres activitats afins al transport;
Clases;6322;Altres activitats afins al transport marítim;
Subclases;63221;Explotació de ports i serveis portuaris;
Subclases;63222;Altres activitats afins al transport marítim;
Clases;6323;Altres activitats afins al transport aeri;
Subclases;63231;Explotació d'aeroports;
Subclases;63232;Altres activitats diverses afins al transport aeri;
Grupos;633;Activitats de les agències de viatges, operadors turístics, i altres activitats d'ajut al sector turístic;
Clases;6330;Activitats de les agències de viatges, operadors turístics, i altres activitats d'ajut al sector turístic;
Subclases;63301;Operadors turístics;
Subclases;63302;Agències de viatges;
Subclases;63303;Altres activitats d'ajut al sector turístic;
Grupos;634;Organització del transport de mercaderies;
Clases;6340;Organització del transport de mercaderies;
Subclases;63400;Organització del transport de mercaderies;
Divisiones;64;Correus i telecomunicacions;
Grupos;641;Activitats postals i de correus;
Clases;6411;Activitats postals nacionals;
Subclases;64110;Activitats postals nacionals;
Clases;6412;Activitats de correus diferents de les activitats postals nacionals;
Subclases;64120;Activitats de correus diferents de les activitats postals nacionals;
Grupos;642;Telecomunicacions;
Clases;6420;Telecomunicacions;
Subclases;64200;Telecomunicacions;
Secciones;J;MEDIACIÓ FINANCERA;
Subsecciones;JJ;MEDIACIÓ FINANCERA;
Divisiones;65;Mediació financera, excepte assegurances i plans de pensions;
Grupos;651;Mediació monetària;
Clases;6511;Banca central;
Subclases;65110;Banca central;
Clases;6512;Altres tipus de mediació monetària;
Subclases;65121;Bancs;
Subclases;65122;Caixes d'estalvis;
Subclases;65123;Cooperatives de crèdit;
Grupos;652;Altres tipus de mediació financera;
Clases;6521;Arrendament financer;
Subclases;65210;Arrendament financer;
Clases;6522;Altres tipus d'activitats creditícies;
Subclases;65224;Institut de Crèdit Oficial (ICO) (com a agència financera del Govern);
Subclases;65225;Establiments financers de crèdit, excepte els que es dediquen a l'arrendament financer;
Clases;6523;Altres tipus de mediació financera;
Subclases;65232;Societats i fons de capital de risc;
Subclases;65234;Fons del mercat monetari;
Subclases;65235;Altres tipus d'institucions d'inversió col·lectiva de caràcter financer;
Subclases;65236;Altres societats d'inversió en actius financers;
Divisiones;66;Assegurances i plans de pensions, excepte la Seguretat Social obligatòria;
Grupos;660;Assegurances i plans de pensions, excepte la Seguretat Social obligatòria;
Clases;6601;Assegurances de vida;
Subclases;66011;Entitats d'assegurances privades;
Subclases;66012;Entitats de previsió social;
Clases;6602;Plans de pensions;
Subclases;66020;Plans de pensions;
Clases;6603;Assegurances de no vida;
Subclases;66031;Assegurances de danys;
Subclases;66032;Reassegurances;
Divisiones;67;Activitats auxiliars de la mediació financera;
Grupos;671;Activitats auxiliars de la mediació financera, excepte assegurances i plans de pensions;
Clases;6711;Administració de mercats financers;
Subclases;67110;Administració de mercats financers;
Clases;6712;Serveis de mediació en operacions de valors i gestió de fons;
Subclases;67123;Agències de valors;
Subclases;67124;Entitats gestores;
Subclases;67125;Altres activitats de mediació;
Clases;6713;Activitats auxiliars de la mediació financera;
Subclases;67131;Societats de garantia recíproca i de refiançament;
Subclases;67132;Societats de taxació;
Subclases;67133;Oficines de canvi;
Subclases;67134;Fons de garantia de dipòsit;
Grupos;672;Activitats auxiliars d'assegurances i plans de pensions;
Clases;6720;Activitats auxiliars d'assegurances i plans de pensions;
Subclases;67201;Agents i corredors d'assegurances;
Subclases;67202;Intermediaris d'assegurances;
Subclases;67203;Altres activitats auxiliars d'assegurances i plans de pensions;
Secciones;K;"ACTIVITATS IMMOBILIÀRIES I DE LLOGUER; SERVEIS EMPRESARIALS";
Subsecciones;KK;"ACTIVITATS IMMOBILIÀRIES I DE LLOGUER; SERVEIS EMPRESARIALS";
Divisiones;70;Activitats immobiliàries;
Grupos;701;Activitats immobiliàries per compte propi;
Clases;7011;Promoció immobiliària per compte propi;
Subclases;70111;Promoció immobiliària d'habitatges;
Subclases;70112;Altres tipus de promoció immobiliària;
Clases;7012;Compravenda de béns immobiliaris per compte propi;
Subclases;70120;Compravenda de béns immobiliaris per compte propi;
Grupos;702;Lloguer de béns immobiliaris per compte propi;
Clases;7020;Lloguer de béns immobiliaris per compte propi;
Subclases;70201;Lloguer d'habitatges;
Subclases;70202;Lloguer d'altres béns immobiliaris;
Grupos;703;Activitats immobiliàries per compte d'altri;
Clases;7031;Agents de la propietat immobiliària;
Subclases;70310;Agents de la propietat immobiliària;
Clases;7032;Gestió i administració de la propietat immobiliària;
Subclases;70321;Administració d'immobles residencials;
Subclases;70322;Administració d'altres béns immobiliaris;
Divisiones;71;Lloguer de maquinària i equips sense operari, d'efectes personals i efectes domèstics;
Grupos;711;Lloguer d'automòbils;
Clases;7110;Lloguer d'automòbils;
Subclases;71100;Lloguer d'automòbils;
Grupos;712;Lloguer d'altres mitjans de transport;
Clases;7121;Lloguer d'altres mitjans de transport terrestre;
Subclases;71210;Lloguer d'altres mitjans de transport terrestre;
Clases;7122;Lloguer de mitjans de navegació;
Subclases;71220;Lloguer de mitjans de navegació;
Clases;7123;Lloguer de mitjans de transport aeri;
Subclases;71230;Lloguer de mitjans de transport aeri;
Grupos;713;Lloguer de maquinària i equips;
Clases;7131;Lloguer de maquinària i equips agraris;
Subclases;71310;Lloguer de maquinària i equips agraris;
Clases;7132;Lloguer de maquinària i equips per a construcció i enginyeria civil;
Subclases;71320;Lloguer de maquinària i equips per a construcció i enginyeria civil;
Clases;7133;Lloguer de màquines i equips d'oficina (inclosos els ordinadors);
Subclases;71331;Lloguer d'equips informàtics;
Subclases;71332;Lloguer d'altres màquines i equips d'oficina;
Clases;7134;Lloguer d'altres tipus de maquinària i equips;
Subclases;71340;Lloguer d'altres tipus de maquinària i equips;
Grupos;714;Lloguer d'efectes personals i efectes domèstics;
Clases;7140;Lloguer d'efectes personals i efectes domèstics;
Subclases;71401;Lloguer d'aparells de ràdio, televisió i so;
Subclases;71402;Lloguer de vestuari;
Subclases;71403;Lloguer d'equips i material esportiu;
Subclases;71404;Lloguer d'altres efectes personals;
Divisiones;72;Activitats informàtiques;
Grupos;721;Consulta d'equips informàtics;
Clases;7210;Consulta d'equips informàtics;
Subclases;72100;Consulta d'equips informàtics;
Grupos;722;Consulta d'aplicacions informàtiques i subministrament de programes informàtics;
Clases;7221;Edició de programes informàtics;
Subclases;72210;Edició de programes informàtics;
Clases;7222;Altres activitats de consulta i subministrament de programes informàtics;
Subclases;72220;Altres activitats de consulta i subministrament de programes informàtics;
Grupos;723;Processament de dades;
Clases;7230;Processament de dades;
Subclases;72300;Processament de dades;
Grupos;724;Activitats relacionades amb bases de dades;
Clases;7240;Activitats relacionades amb bases de dades;
Subclases;72400;Activitats relacionades amb bases de dades;
Grupos;725;Manteniment i reparació de màquines d'oficina, comptabilitat i equips informàtics;
Clases;7250;Manteniment i reparació de màquines d'oficina, comptabilitat i equips informàtics;
Subclases;72500;Manteniment i reparació de màquines d'oficina, comptabilitat i equips informàtics;
Grupos;726;Altres activitats relacionades amb la informàtica;
Clases;7260;Altres activitats relacionades amb la informàtica;
Subclases;72600;Altres activitats relacionades amb la informàtica;
Divisiones;73;Recerca i desenvolupament;
Grupos;731;Recerca i desenvolupament sobre ciències naturals i tècniques;
Clases;7310;Recerca i desenvolupament sobre ciències naturals i tècniques;
Subclases;73100;Recerca i desenvolupament sobre ciències naturals i tècniques;
Grupos;732;Recerca i desenvolupament sobre ciències socials i humanitats;
Clases;7320;Recerca i desenvolupament sobre ciències socials i humanitats;
Subclases;73200;Recerca i desenvolupament sobre ciències socials i humanitats;
Divisiones;74;Altres activitats empresarials;
Grupos;741;"Activitats jurídiques, de comptabilitat, tenidoria de llibres, auditoria, assessoria fiscal, estudis de mercat i enquestes d'opinió pública; consulta i assessorament sobre direcció i gestió empresarial, gestió de societats de cartera";
Clases;7411;Activitats jurídiques;
Subclases;74111;Consulta, assessorament i pràctica legal del dret;
Subclases;74112;Notaries i registres;
Subclases;74113;Altres activitats jurídiques;
Clases;7412;Activitats de comptabilitat, tenidoria de llibres, auditoria i assessoria fiscal;
Subclases;74120;Activitats de comptabilitat, tenidoria de llibres, auditoria i assessoria fiscal;
Clases;7413;Estudis de mercat i enquestes d'opinió pública;
Subclases;74130;Estudis de mercat i enquestes d'opinió pública;
Clases;7414;Consulta i assessorament sobre direcció i gestió empresarial;
Subclases;74141;Activitats d'assessorament en direcció i gestió empresarial;
Subclases;74142;Relacions públiques;
Clases;7415;Gestió de societats de cartera (holdings);
Subclases;74150;Gestió de societats de cartera (holdings);
Grupos;742;Serveis tècnics d'arquitectura i enginyeria, i altres activitats relacionades amb l'assessorament tècnic;
Clases;7420;Serveis tècnics d'arquitectura i enginyeria, i altres activitats relacionades amb l'assessorament tècnic;
Subclases;74201;Serveis tècnics d'arquitectura;
Subclases;74202;Serveis tècnics d'enginyeria;
Subclases;74203;Serveis tècnics de cartografia i topografia;
Subclases;74204;Altres serveis tècnics;
Grupos;743;Assaigs i anàlisis tècnics;
Clases;7430;Assaigs i anàlisis tècnics;
Subclases;74301;Inspecció tècnica de vehicles;
Subclases;74302;Altres assaigs i anàlisis tècnics;
Grupos;744;Publicitat;
Clases;7440;Publicitat;
Subclases;74401;Agències i consultors de publicitat;
Subclases;74402;Gestió de suports publicitaris;
Grupos;745;Selecció i col·locació de personal;
Clases;7450;Selecció i col·locació de personal;
Subclases;74501;Selecció de personal directiu i executiu;
Subclases;74502;Agències de col·locació;
Subclases;74503;Agències de subministrament de personal;
Grupos;746;Serveis d'investigació i de seguretat;
Clases;7460;Serveis d'investigació i de seguretat;
Subclases;74601;Investigació;
Subclases;74602;Vigilància, protecció i seguretat;
Grupos;747;Activitats industrials de neteja;
Clases;7470;Activitats industrials de neteja;
Subclases;74700;Activitats industrials de neteja;
Grupos;748;Activitats empresarials diverses;
Clases;7481;Activitats de fotografia;
Subclases;74811;Laboratoris de revelatge, impressió i ampliació fotogràfica;
Subclases;74812;Estudis fotogràfics i altres activitats de fotografia;
Clases;7482;Activitats d'envasament i empaquetatge per compte d'altri;
Subclases;74820;Activitats d'envasament i empaquetatge per compte d'altri;
Clases;7483;Activitats de secretaria i traducció;
Subclases;74831;Activitats de secretaria i reprografia;
Subclases;74832;Activitats de traducció;
Subclases;74833;Activitats afins a la distribució publicitària;
Clases;7484;Altres activitats empresarials;
Subclases;74841;Disseny no industrial i decoració d'interiors;
Subclases;74842;Organització de fires, exhibicions i congressos;
Subclases;74843;Altres activitats empresarials;
Clases;7486;Activitats de centres d'atenció telefònica;
Subclases;74860;Activitats de centres d'atenció telefònica;
Secciones;L;ADMINISTRACIÓ PÚBLICA, DEFENSA I SEGURETAT SOCIAL OBLIGATÒRIA;
Subsecciones;LL;ADMINISTRACIÓ PÚBLICA, DEFENSA I SEGURETAT SOCIAL OBLIGATÒRIA;
Divisiones;75;Administració pública, defensa i Seguretat Social obligatòria;
Grupos;751;Administració pública;
Clases;7511;Activitats generals de l'Administració pública;
Subclases;75111;Activitats generals de l'Administració central;
Subclases;75112;Activitats generals de l'Administració autonòmica;
Subclases;75113;Activitats generals de l'Administració local;
Clases;7512;Regulació de les activitats sanitàries, educatives i culturals, i altres serveis socials, excepte la Seguretat Social obligatòria;
Subclases;75120;Regulació de les activitats sanitàries, educatives i culturals, i altres serveis socials, excepte la Seguretat Social obligatòria;
Clases;7513;Regulació de l'activitat econòmica;
Subclases;75130;Regulació de l'activitat econòmica;
Clases;7514;Altres activitats auxiliars de serveis per a l'Administració pública en general;
Subclases;75140;Altres activitats auxiliars de serveis per a l'Administració pública en general;
Grupos;752;Prestació pública de serveis a la comunitat en general;
Clases;7521;Afers exteriors;
Subclases;75210;Afers exteriors;
Clases;7522;Defensa;
Subclases;75220;Defensa;
Clases;7523;Justícia;
Subclases;75230;Justícia;
Clases;7524;Ordre públic i seguretat;
Subclases;75240;Ordre públic i seguretat;
Clases;7525;Activitats de protecció civil;
Subclases;75250;Activitats de protecció civil;
Grupos;753;Seguretat Social obligatòria;
Clases;7530;Seguretat Social obligatòria;
Subclases;75300;Seguretat Social obligatòria;
Secciones;M;EDUCACIÓ;
Subsecciones;MM;EDUCACIÓ;
Divisiones;80;Educació;
Grupos;801;Ensenyament primari;
Clases;8010;Ensenyament primari;
Subclases;80101;Ensenyament infantil;
Subclases;80102;Ensenyament primari;
Grupos;802;Ensenyament secundari;
Clases;8021;Ensenyament secundari de formació general;
Subclases;80210;Ensenyament secundari de formació general;
Clases;8022;Ensenyament secundari de formació tècnica i professional;
Subclases;80221;Ensenyament secundari de formació professional específica;
Subclases;80222;Altres tipus d'ensenyament secundari de formació tècnica i professional;
Grupos;803;Ensenyament superior;
Clases;8030;Ensenyament superior;
Subclases;80301;Ensenyament superior no universitari;
Subclases;80302;Ensenyament superior universitari;
Subclases;80303;Ensenyament superior d'especialització i postgrau;
Grupos;804;Formació permanent i altres activitats d'ensenyament;
Clases;8041;Ensenyament de les escoles de conducció i pilotatge;
Subclases;80411;Escoles de conducció de vehicles automòbils;
Subclases;80412;Escoles de pilotatge;
Clases;8042;Ensenyament per a adults i altres tipus d'ensenyament ncaa;
Subclases;80421;Formació per a adults i formació professional ocupacional i contínua;
Subclases;80422;Acadèmies;
Subclases;80423;Altres ensenyaments ncaa;
Secciones;N;ACTIVITATS SANITÀRIES I VETERINÀRIES, SERVEIS SOCIALS;
Subsecciones;NN;ACTIVITATS SANITÀRIES I VETERINÀRIES, SERVEIS SOCIALS;
Divisiones;85;Activitats sanitàries i veterinàries, serveis socials;
Grupos;851;Activitats sanitàries;
Clases;8511;Activitats hospitalàries;
Subclases;85110;Activitats hospitalàries;
Clases;8512;Activitats mèdiques;
Subclases;85120;Activitats mèdiques;
Clases;8513;Activitats odontològiques;
Subclases;85130;Activitats odontològiques;
Clases;8514;Altres activitats sanitàries;
Subclases;85141;Activitats sanitàries de professionals independents (excepte els metges);
Subclases;85142;Activitats de serveis d'ambulància;
Subclases;85143;Laboratoris d'anàlisis clíniques d'anatomia patològica i similars;
